Date,Day,Check-In,Check-Out,Total,Task,Task Extra 1,Task Extra 2,Task Extra 3,Task Extra 4,Client,Work unit notes
11.03.2024,월,00:00,03:29,03:29,잠,잠,잠,,,,
11.03.2024,월,03:29,03:39,00:10,유튜브 랄로 시청 등,,,,,,
11.03.2024,월,03:39,03:43,00:04,인터넷 커뮤니티 리그 오브 레전드 갤러리 서핑,,,,,,
11.03.2024,월,03:43,03:52,00:09,메이플 랜드 갤러리 서핑,,,,,,
11.03.2024,월,03:52,04:30,00:38,유튜브 랄로 시청 등,,,,,,
11.03.2024,월,04:30,05:16,00:46,잠,잠,잠,,,,
11.03.2024,월,05:16,05:35,00:19,"샤워 준비, 실행, 뒤처리 등",생활,씻기,,,,
11.03.2024,월,05:35,05:37,00:02,"로션, 바셀린, 연고 등 바르기",,,,,문기옥,
11.03.2024,월,05:37,05:40,00:03,"이동 준비, 이동 등",생활,이동,,,,
11.03.2024,월,05:40,05:55,00:15,"이동 준비, 이동 등",생활,이동,,,,
11.03.2024,월,05:55,06:06,00:11,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
11.03.2024,월,06:06,06:08,00:02,"이동 준비, 이동 등",생활,이동,,,,
11.03.2024,월,06:08,06:27,00:19,"BrainHQ 뇌 기능 향상 프로그램 사용, 학습",,,,,,
11.03.2024,월,06:27,06:37,00:10,"책 만화로 배우는 생명공학 (Reinhard Renneberg, Viola Berkling; 방원기, 김영실)",,,,,,
11.03.2024,월,06:37,06:40,00:03,"이동 준비, 이동 등",생활,이동,,,,
11.03.2024,월,06:40,06:48,00:08,"책 만화로 배우는 생명공학 (Reinhard Renneberg, Viola Berkling; 방원기, 김영실)",,,,,,
11.03.2024,월,06:48,06:51,00:03,"이동 준비, 이동 등",생활,이동,,,,
11.03.2024,월,06:51,07:01,00:10,"책 만화로 배우는 생명공학 (Reinhard Renneberg, Viola Berkling; 방원기, 김영실)",,,,,,
11.03.2024,월,07:01,07:08,00:07,"이동 준비, 이동 등",생활,이동,,,,
11.03.2024,월,07:08,07:09,00:01,"일상품 구매, 탐색, 행정 처리",,,,,문기옥,
11.03.2024,월,07:09,07:10,00:01,"이동 준비, 이동 등",생활,이동,,,,
11.03.2024,월,07:10,07:12,00:02,"차 마시기, 준비",,,,,,
11.03.2024,월,07:12,07:15,00:03,"사물함 관련 행정, 정리 등",,,,,,
11.03.2024,월,07:15,07:17,00:02,"이동 준비, 이동 등",생활,이동,,,,
11.03.2024,월,07:17,07:23,00:06,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
11.03.2024,월,07:23,07:25,00:02,"일상 계획, 일정 조정, 기록, 수정, 조회, 일일 예결산 등",행정,"일상 계획, 조정, 결산",,,,
11.03.2024,월,07:25,07:28,00:03,"스마트 워치 설정, 관리 등",,,,,,
11.03.2024,월,07:28,08:00,00:32,책 2024학년도 수능연계교재의 국어 어휘,,,,,,
11.03.2024,월,08:00,08:01,00:01,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
11.03.2024,월,08:01,08:06,00:05,"학습 자료, 교재 획득, 수집, 정리, 확인",행정,학습 자료 정리,,,,
11.03.2024,월,08:06,08:31,00:25,"반도체공학I (김규태 교수님) 예습, 복습, 과제, 시험 공부 등",,,,,,
11.03.2024,월,08:31,08:32,00:01,"공부 자리 준비, 정리, 사용 앱 등 환경 설정, 다음 공부 강의 재생 등 준비",행정,자리 정리,,,,
11.03.2024,월,08:32,08:38,00:06,"이동 준비, 이동 등",생활,이동,,,,
11.03.2024,월,08:38,08:39,00:01,"반도체공학I (김규태 교수님) 수강, 수험, 대기 등",,,,,,
11.03.2024,월,08:39,08:58,00:19,책 박준범의 합격하는 Quiz 특강,,,,,,
11.03.2024,월,08:58,10:16,01:18,"반도체공학I (김규태 교수님) 수강, 수험, 대기 등",,,,,,
11.03.2024,월,10:16,10:23,00:07,"이동 준비, 이동 등",생활,이동,,,,
